corename,latitude,longitude,species,d18oc,reference,doi,subspecies,foram,t_annual,gridlat,gridlon,griddistance,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,t_seasonal,d18osw
GIK15635-2,27.2,-14.66,G. ruber,-0.82,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,20.164793014526367,27.5,-14.5,36.95340719929555,0,0,0,0,0,0,0,1,1,1,0,0,22.039430618286133,1.1291990280151367
GIK15637-1,27.01,-18.987,G. ruber,-0.71,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,21.360551834106445,27.5,-18.5,72.78652725870994,0,0,0,0,0,0,0,1,1,1,1,0,23.24009895324707,1.175973653793335
SO42-36KL,17.075,69.045,G. ruber,-1.91,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,27.859712600708008,17.5,69.5,67.6547238635792,1,1,1,1,1,1,1,1,1,1,1,1,27.859712600708008,0.6162220239639282
GIK15638-2,32.21,-10.45,G. ruber,-0.65,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.44171714782715,32.5,-10.5,32.62322175312799,0,0,0,0,0,0,0,1,1,1,0,0,21.753463745117188,1.066870927810669
RC24-21 ,-8.18,-10.12,G. ruber,-1.203,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,25.352083206176758,-8.5,-10.5,54.960734902637036,1,1,1,1,1,1,1,1,1,1,1,1,25.352083206176758,0.8304137587547302
SO42-26KL,15.515,68.76,G. ruber,-1.96,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,27.979631423950195,15.5,68.5,27.939326621158003,1,1,1,1,1,1,1,1,1,1,1,1,27.979631423950195,0.6231250762939453
GIK15639-1,32.49,-10.11,G. ruber,-0.42,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.44171714782715,32.5,-10.5,36.63438507787079,0,0,0,0,0,0,0,1,1,1,0,0,21.753463745117188,1.066870927810669
VM22-175 ,-8.77,-14.28,G. ruber,-1.4409999999999998,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,25.702829360961914,-8.5,-14.5,38.59569148991561,1,1,1,1,1,1,1,1,1,1,1,1,25.702829360961914,0.8365113139152527
SO28-18KL,1.9,67.342,G. ruber,-2.08,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,28.959257125854492,1.5,67.5,47.87269556565894,1,1,1,1,1,1,1,1,1,1,1,1,28.959257125854492,0.4617190957069397
GIK15640-1,32.45,-9.96,G. ruber,-0.48,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.5218505859375,32.5,-9.5,43.55649074036722,0,0,0,0,0,0,0,1,1,1,0,0,21.867631912231445,1.066870927810669
RC13-210 ,-9.13,-10.6,G. ruber,-1.061,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,25.10802459716797,-9.5,-10.5,42.62786898012145,1,1,1,1,1,1,1,1,1,1,1,1,25.10802459716797,0.8468648195266724
SO28-11KL,5.39,60.251999999999995,G. ruber,-1.44,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,28.44114112854004,5.5,60.5,30.087179669507996,1,1,1,1,1,1,1,1,1,1,1,1,28.44114112854004,0.5132137537002563
GIK15641-2,32.43,-9.87,G. ruber,-0.47,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.5218505859375,32.5,-9.5,35.61416552051759,0,0,0,0,0,0,0,1,1,1,0,0,21.867631912231445,1.066870927810669
VM22-174 ,-10.07,-12.82,G. ruber,-1.27,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,25.042192459106445,-10.5,-12.5,59.32745149862377,1,1,1,1,1,1,1,1,1,1,1,1,25.042192459106445,0.8646688461303711
GeoB12615-4,-7.1383,39.8408,G. ruber,-2.26,Romahn et al. (2014),10.5194/cp-10-293-2014,white,G. ruber white,27.462860107421875,-7.5,40.5,83.17804644151792,1,1,1,1,1,1,1,1,1,1,1,1,27.462860107421875,0.44357120990753174
GIK15642-1,32.41,-9.85,G. ruber,-0.53,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.5218505859375,32.5,-9.5,34.36910364514329,0,0,0,0,0,0,0,1,1,1,0,0,21.867631912231445,1.066870927810669
RC16-77 ,-12.7,-13.4,G. ruber,-0.32,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,24.544736862182617,-12.5,-13.5,24.77304202409201,1,1,1,1,1,1,1,1,1,1,1,1,24.544736862182617,0.8943209052085876
MD98-2170,-10.59,125.39,G. ruber,-2.823,Stott et al. (2007),10.1126/science.1143791,white,G. ruber white,28.65232276916504,-10.5,125.5,15.661958553604297,1,1,1,1,1,1,1,1,1,1,1,1,28.65232276916504,0.3272385597229004
GIK15643-1,32.4,-9.82,G. ruber,-0.37,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.5218505859375,32.5,-9.5,32.05513122640814,0,0,0,0,0,0,0,1,1,1,0,0,21.867631912231445,1.066870927810669
MD98-2162,-4.69,117.9,G. ruber,-3.41,Visser et al. (2003),10.1038/nature01297,white,G. ruber white,28.856672286987305,-4.5,117.5,49.16643222052755,1,1,1,1,1,1,1,1,1,1,1,1,28.856672286987305,0.1187063530087471
GIK15644-1,32.4,-9.81,G. ruber,-0.73,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.5218505859375,32.5,-9.5,31.175925129168995,0,0,0,0,0,0,0,1,1,1,0,0,21.867631912231445,1.066870927810669
GeoB10068-2 ,-9.6,121.15,G. ruber,-2.805,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,27.981552124023438,-9.5,121.5,40.00192050904839,1,1,1,1,1,1,1,1,1,1,1,1,27.981552124023438,0.2785221338272095
GIK15645-1,32.39,-9.8,G. ruber,-0.26,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.5218505859375,32.5,-9.5,30.72818286194093,0,0,0,0,0,0,0,1,1,1,0,0,21.867631912231445,1.066870927810669
GeoB10069-4,-9.595,120.915833,G. ruber,-2.855,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,27.981552124023438,-9.5,121.5,64.99425648774752,1,1,1,1,1,1,1,1,1,1,1,1,27.981552124023438,0.27361080050468445
GIK15646-1,32.38,-9.78,G. ruber,-0.28,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.5218505859375,32.5,-9.5,29.50298455295707,0,0,0,0,0,0,0,1,1,1,0,0,21.867631912231445,1.066870927810669
GeoB10063-5,-9.646,118.15,G. ruber,-2.83,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,28.276748657226562,-9.5,118.5,41.71547430847141,1,1,1,1,1,1,1,1,1,1,1,1,28.276748657226562,0.2636459469795227
GIK15634-1,28.26,-13.4,G. ruber,-0.5,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.642168045043945,27.5,-13.5,85.17246167059781,0,0,0,0,0,0,0,1,1,1,0,0,21.369903564453125,1.1157982349395752
GIK15647-1,32.38,-9.77,G. ruber,-0.54,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.5218505859375,32.5,-9.5,28.668477563083155,0,0,0,0,0,0,0,1,1,1,0,0,21.867631912231445,1.066870927810669
SO42-57KL,20.908333333333303,63.1216666666667,G. ruber,-2.17,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,26.91822624206543,20.5,63.5,60.15150460136661,1,1,1,1,1,1,1,1,1,1,1,1,26.91822624206543,0.6666679382324219
GIK15632-1,28.91,-11.7,G. ruber,-0.49,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.36009407043457,29.5,-11.5,68.49293665672168,0,0,0,0,0,0,0,1,1,1,0,0,21.12726593017578,1.09347665309906
RC24-11,-2.18,-11.25,G. ruber,-1.585,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,25.690813064575195,-2.5,-11.5,45.19008630003703,1,1,1,1,1,1,1,1,1,1,1,1,25.690813064575195,0.7572026252746582
SK237-GC04,10.9775,74.9993,G. ruber,-2.43,Saraswat et al. (2013),10.1016/j.epsl.2013.05.022,white,G. ruber white,28.69046974182129,10.5,74.5,76.20663002374974,1,1,1,1,1,1,1,1,1,1,1,1,28.69046974182129,0.42772358655929565
GIK13585-1,19.69,-17.15,G. ruber,-1.43,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,20.786907196044922,19.5,-17.5,42.363084934786315,0,0,0,0,0,0,1,1,1,1,0,0,24.236772537231445,0.8879484534263611
RC24-13,-3.73,-10.88,G. ruber,-1.851,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,25.650245666503906,-3.5,-10.5,49.37427323371803,1,1,1,1,1,1,1,1,1,1,1,1,25.650245666503906,0.7638887166976929
P178-15P,11.955,44.3,G. ruber,-2.03,Tierney et al. (2016),10.1038/ngeo2603,white,G. ruber white,28.037887573242188,11.5,44.5,55.14200631316766,1,1,1,1,1,1,1,1,1,1,1,1,28.037887573242188,0.6734721064567566
GIK13586-1,19.68,-17.2,G. ruber,-1.33,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,20.786907196044922,19.5,-17.5,37.301498103764224,0,0,0,0,0,0,1,1,1,1,0,0,24.236772537231445,0.8879484534263611
RC24-15,-4.1,-10.87,G. ruber,-1.733,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,25.687034606933594,-4.5,-10.5,60.57740179954251,1,1,1,1,1,1,1,1,1,1,1,1,25.687034606933594,0.7749114036560059
TN41-32MC,19.501666666666697,58.4683333333333,G. ruber,-2.11,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,25.702463150024414,19.5,58.5,3.3280801038747,1,1,1,1,1,1,1,1,1,1,1,1,25.702463150024414,0.613872766494751
GIK13587-1,19.65,-17.23,G. ruber,-1.6,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,20.786907196044922,19.5,-17.5,32.8753733383146,0,0,0,0,0,0,1,1,1,1,0,0,24.236772537231445,0.8879484534263611
TN47-6GGC,17.382,58.795,G. ruber,-1.87,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,26.32335090637207,17.5,58.5,33.971766030176596,1,1,1,1,1,1,1,1,1,1,1,1,26.32335090637207,0.6043410301208496
GIK13588-2,19.62,-17.25,G. ruber,-1.85,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,20.786907196044922,19.5,-17.5,29.43014652034102,0,0,0,0,0,0,1,1,1,1,0,0,24.236772537231445,0.8879484534263611
IOE-143KK,1.25,44.783,G. ruber,-2.31,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,26.82465362548828,1.5,45.5,84.506359229651,1,1,1,1,1,1,1,1,1,1,1,1,26.82465362548828,0.4381411373615265
SO130-285MC,23.0966666666667,66.4833333333333,G. ruber,-1.95,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,26.60993003845215,23.5,66.5,44.931093042838015,1,1,1,1,1,1,1,1,1,1,1,1,26.60993003845215,0.6608161330223083
GIK15627-2,29.17,-12.09,G. ruber,-0.69,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.74147605895996,29.5,-12.5,54.153349853587535,0,0,0,0,0,0,0,1,1,1,0,0,21.775930404663086,1.1041303873062134
SO130-282KG,23.538333333333306,65.3166666666667,G. ruber,-2.27,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,26.733449935913086,23.5,65.5,19.19352949319155,1,1,1,1,1,1,1,1,1,1,1,1,26.733449935913086,0.6659806966781616
GIK15628-4,29.08,-11.98,G. ruber,-0.46,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.36009407043457,29.5,-11.5,66.01252555213001,0,0,0,0,0,0,0,1,1,1,0,0,21.12726593017578,1.09347665309906
V22-179,-4.88,-15.73,G. ruber,-1.473,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,26.028284072875977,-4.5,-15.5,49.401924263213,1,1,1,1,1,1,1,1,1,1,1,1,26.028284072875977,0.792962372303009
SO130-211KG,24.8816666666667,63.0266666666667,G. ruber,-2.07,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,26.825410842895508,24.5,63.5,64.00783375247504,1,1,1,1,1,1,1,1,1,1,1,1,26.825410842895508,0.6666054725646973
GIK15629-1,29.06,-11.95,G. ruber,-0.59,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.36009407043457,29.5,-11.5,65.63677144630188,0,0,0,0,0,0,0,1,1,1,0,0,21.12726593017578,1.09347665309906
RC24-16,-5.03,-10.18,G. ruber,-1.828,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,25.696746826171875,-5.5,-10.5,63.21090176664789,1,1,1,1,1,1,1,1,1,1,1,1,25.696746826171875,0.7865786552429199
SO90-39KG,24.8333333333333,65.9166666666667,G. ruber,-2.13,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,26.617507934570312,24.5,65.5,56.15643208242072,1,1,1,1,1,1,1,1,1,1,1,1,26.617507934570312,0.6621375679969788
KNR110-58GGC,4.792,-43.038000000000004,G. ruber,-1.93,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,27.582033157348633,4.5,-43.5,60.697701723714765,1,1,1,1,1,1,1,1,1,1,1,1,27.582033157348633,0.7706637978553772
RC24-17,-5.05,-10.18,G. ruber,-1.758,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,25.696746826171875,-5.5,-10.5,61.3805220298736,1,1,1,1,1,1,1,1,1,1,1,1,25.696746826171875,0.7865786552429199
SO42-87KL,10.502,57.736999999999995,G. ruber,-1.33,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,27.224977493286133,10.5,57.5,25.94179121889104,1,1,1,1,1,1,1,1,1,1,1,1,27.224977493286133,0.54868483543396
GIK15631-1,29.02,-11.9,G. ruber,-0.48,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.36009407043457,29.5,-11.5,66.06147513622854,0,0,0,0,0,0,0,1,1,1,0,0,21.12726593017578,1.09347665309906
RC11-17 ,-5.28,-33.43,G. ruber,-0.762,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,27.349576950073242,-5.5,-33.5,25.689655422623336,1,1,1,1,1,1,1,1,1,1,1,1,27.349576950073242,0.8323408365249634
SO42-74KL,14.321,57.347,G. ruber,-1.92,Dahl and Oppo (2006),10.1029/2005PA001162,white,G. ruber white,26.69502067565918,14.5,57.5,25.8683283083324,1,1,1,1,1,1,1,1,1,1,1,1,26.69502067565918,0.5907020568847656
RC24-19 ,-7.02,-10.0,G. ruber,-1.455,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,25.534652709960938,-7.5,-10.5,76.83466308062953,1,1,1,1,1,1,1,1,1,1,1,1,25.534652709960938,0.8144123554229736
GIK13584-2,19.7,-17.14,G. ruber,-1.59,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,20.786907196044922,19.5,-17.5,43.82873121680961,0,0,0,0,0,0,1,1,1,1,0,0,24.236772537231445,0.8879484534263611
GeoB10064-5,-9.539333000000001,118.3005,G. ruber,-2.87,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,28.276748657226562,-9.5,118.5,22.335764627560348,1,1,1,1,1,1,1,1,1,1,1,1,28.276748657226562,0.2636459469795227
VM22-169 ,-16.25,-5.73,G. ruber,-0.765,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,22.299516677856445,-16.5,-5.5,37.120512933438555,1,1,1,1,1,1,0,0,0,0,0,0,23.792984008789062,0.8824355006217957
RC08-19 ,-24.3,-14.7,G. ruber,-0.38299999999999995,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,23.02385139465332,-24.5,-14.5,30.11261013943565,1,1,1,1,1,1,0,0,0,0,0,1,24.420574188232422,1.0381561517715454
GeoB10044-3 ,-8.499833,109.016333,G. ruber,-2.76,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,27.9251651763916,-8.5,109.5,53.2500177898566,1,1,1,1,1,1,1,1,1,1,1,1,27.9251651763916,0.22693777084350586
GIK15678-1,33.47,-12.76,G. ruber,-0.43,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.470441818237305,33.5,-12.5,24.369287293198923,0,0,0,0,0,0,0,1,1,1,0,0,22.15424156188965,1.0772725343704224
RC08-23 ,-25.15,-12.77,G. ruber,-0.45799999999999996,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,22.540695190429688,-25.5,-12.5,47.49836715051468,1,1,1,1,1,0,0,0,0,0,0,1,24.308137893676758,0.9839316606521606
GIK16004-1,29.98,-10.65,G. ruber,-0.19,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,18.86922264099121,29.5,-10.5,55.36524287703198,0,0,0,0,0,0,0,1,0,1,1,0,20.45985984802246,1.0822019577026367
GIK16006-1,29.25,-11.5,G. ruber,-0.03,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.36009407043457,29.5,-11.5,27.829850621594442,0,0,0,0,0,0,0,1,1,1,0,0,21.12726593017578,1.09347665309906
GeoB10042-2 ,-7.113167,104.642833,G. ruber,-2.92,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,28.268678665161133,-7.5,104.5,45.859069991178934,1,1,1,1,1,1,1,1,1,1,1,1,28.268678665161133,0.21313542127609253
GIK16012-3,25.4,-16.25,G. ruber,-0.32,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,20.47524642944336,25.5,-16.5,27.484529338124574,0,0,0,0,0,0,0,0,1,1,1,0,22.121437072753906,1.1454719305038452
AII107-107GGC,-30.878,-37.805,G. ruber,-0.46,Dekens et al. (2002),10.1029/2001GC000200,white,G. ruber white,21.26267433166504,-30.5,-37.5,51.21611744586756,1,1,1,1,0,0,0,0,0,0,0,0,23.752031326293945,0.8167180418968201
GIK16030-1,21.24,-18.06,G. ruber,-1.15,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,20.411151885986328,21.5,-18.5,54.02057996034785,0,0,0,0,0,0,0,1,1,1,0,0,22.54722785949707,1.0137790441513062
GIK16402-1,14.42,-20.567,G. ruber,-1.0,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,24.800064086914062,14.5,-20.5,11.465960327077775,1,0,0,0,1,1,1,1,1,1,1,1,25.775875091552734,0.7816615104675293
GIK16457-1,5.39,-21.72,G. ruber,-1.66,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.76165199279785,5.5,-21.5,27.28215480460083,1,1,1,1,1,1,1,1,1,1,1,1,27.76165199279785,0.7222766280174255
GIK16772-1,-1.34,-11.97,G. ruber,-1.49,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,25.774658203125,-1.5,-11.5,55.253354854222955,1,1,1,1,1,1,1,1,1,1,1,1,25.774658203125,0.7467630505561829
GIK16773-1,-0.97,-9.44,G. ruber,-1.31,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,25.94763946533203,-0.5,-9.5,52.74454542364212,1,1,1,1,1,1,1,1,1,1,1,1,25.94763946533203,0.7169950008392334
GIK16846-1,5.36,1.287,G. ruber,-2.05,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.056482315063477,5.5,1.5,28.285360934343405,1,1,1,1,1,1,1,1,1,1,1,1,27.056482315063477,0.5744089484214783
GIK16855-1?,5.51,3.778,G. ruber,-2.32,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.7546443939209,5.5,3.5,30.82416385090299,1,1,1,1,1,1,1,1,1,1,1,1,27.7546443939209,0.5131427049636841
GIK16855-1?,6.017,3.608,G. ruber,-1.85,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.7546443939209,5.5,3.5,58.78191124622065,1,1,1,1,1,1,1,1,1,1,1,1,27.7546443939209,0.5131427049636841
GIK16862-1,3.547,6.487,G. ruber,-2.72,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.992212295532227,3.5,6.5,5.427737372563286,1,1,1,1,1,1,1,1,1,1,1,1,27.992212295532227,0.35036107897758484
GIK16864-1,3.15,6.285,G. ruber,-2.18,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.992212295532227,3.5,6.5,45.704566696357126,1,1,1,1,1,1,1,1,1,1,1,1,27.992212295532227,0.35036107897758484
GIK16865-1,2.67,6.055,G. ruber,-1.94,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.747404098510742,2.5,6.5,52.981615397908755,1,1,1,1,1,1,1,1,1,1,1,1,27.747404098510742,0.3668898046016693
GIK16866-1,2.002,5.718,G. ruber,-2.11,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.718704223632812,2.5,5.5,60.50827917629243,1,1,1,1,1,1,1,1,1,1,1,1,27.718704223632812,0.40939685702323914
GIK16867-1,-2.2,5.1,G. ruber,-1.45,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,26.22923469543457,-2.5,5.5,55.62957408510798,1,1,1,1,1,1,1,1,1,1,1,1,26.22923469543457,0.5864265561103821
GIK16869-1,-0.21,6.01,G. ruber,-1.71,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,26.778411865234375,-0.5,6.5,63.382506878015924,1,1,1,1,1,1,1,1,1,1,1,1,26.778411865234375,0.4711313545703888
GIK16870-1,0.21,5.97,G. ruber,-1.08,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,27.159400939941406,0.5,5.5,61.47705801771255,1,1,1,1,1,1,1,1,1,1,1,1,27.159400939941406,0.45846930146217346
GIK16871-1,-0.73,6.935,G. ruber,-0.73,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,26.778411865234375,-0.5,6.5,54.77342683678976,1,1,1,1,1,1,1,1,1,1,1,1,26.778411865234375,0.4711313545703888
GIK16872-1,-0.35,8.04,G. ruber,-1.77,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,26.64963722229004,-0.5,8.5,53.85917737691333,1,1,1,1,1,1,1,1,1,1,1,1,26.64963722229004,0.4287927448749542
GeoB10040-3 ,-6.476167,102.85933299999999,G. ruber,-3.09,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,28.397489547729492,-6.5,102.5,39.83296322159693,1,1,1,1,1,1,1,1,1,1,1,1,28.397489547729492,0.2080875188112259
GIK15677-1,34.1,-10.83,G. ruber,-0.6,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.23748207092285,34.5,-10.5,53.885459331985224,0,0,0,0,0,0,0,1,1,1,0,0,21.97813606262207,1.0372302532196045
GIK15648-1,32.37,-9.65,G. ruber,-0.47,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.5218505859375,32.5,-9.5,20.199973492534756,0,0,0,0,0,0,0,1,1,1,0,0,21.867631912231445,1.066870927810669
GIK15676-2,34.76,-8.85,G. ruber,-0.61,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.54912757873535,34.5,-8.5,43.1912917042357,0,0,0,0,0,0,1,1,1,0,0,0,22.43940544128418,1.0234376192092896
GIK15672-2,34.86,-8.13,G. ruber,-0.54,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.54912757873535,34.5,-8.5,52.471075489945044,0,0,0,0,0,0,1,1,1,0,0,0,22.43940544128418,1.0234376192092896
VM16-35 ,-17.65,-15.1,G. ruber,-0.649,Arbuszewski et al. (2010),10.1016/j.epsl.2010.10.035,white,G. ruber white,23.76542854309082,-17.5,-15.5,45.61531697852263,1,1,1,1,1,1,1,0,0,0,1,1,24.289085388183594,0.9521702527999878
GIK15651-4,33.19,-9.83,G. ruber,-0.77,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,19.574575424194336,33.5,-9.5,46.180141631675504,0,0,0,0,0,0,0,1,1,1,0,0,22.225128173828125,1.0425304174423218
GeoB10065-9,-9.2235,118.8925,G. ruber,-2.93,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,28.276748657226562,-9.5,118.5,52.9710541673181,1,1,1,1,1,1,1,1,1,1,1,1,28.276748657226562,0.2636459469795227
GIK15652-2,34.87,-6.58,G. ruber,-0.47,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,18.755407333374023,35.5,-6.5,70.50759232635042,0,0,0,0,0,0,1,1,1,0,0,0,21.75223731994629,0.9087281823158264
GeoB10067-5,-9.149,119.2905,G. ruber,-2.655,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,28.276748657226562,-9.5,118.5,95.22017734142088,1,1,1,1,1,1,1,1,1,1,1,1,28.276748657226562,0.26837509870529175
GIK15654-1,34.87,-6.63,G. ruber,-0.46,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,18.755407333374023,35.5,-6.5,71.121239378986,0,0,0,0,0,0,1,1,1,0,0,0,21.75223731994629,0.9087281823158264
GeoB10061-5 ,-9.729167,113.02416699999999,G. ruber,-2.98,Mohtadi et al. (2011),10.1029/2011PA002132,white,G. ruber white,27.824003219604492,-9.5,113.5,58.122877415002016,1,1,1,1,1,1,1,1,1,1,1,1,27.824003219604492,0.26328834891319275
GIK15657-1,34.89,-6.67,G. ruber,-0.44,Waelbroeck et al (2005),10.1016/j.quascirev.2003.10.014,white,G. ruber white,18.755407333374023,35.5,-6.5,69.6432477646189,0,0,0,0,0,0,1,1,1,0,0,0,21.75223731994629,0.9087281823158264
